co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_uf_end,id_docente,in_disc_artes,in_disc_biologia,in_disc_educacao_fisica,in_disc_ensino_religioso,in_disc_est_sociais_sociologia,in_disc_estagio_supervisionado,in_disc_estudos_sociais,in_disc_filosofia,in_disc_fisica,in_disc_geografia,in_disc_historia,in_disc_informatica_computacao,in_disc_lingua_outra,in_disc_lingua_ingles,in_disc_libras,in_disc_lingua_espanhol,in_disc_lingua_frances,in_disc_lingua_indigena,in_disc_lingua_portuguesa,in_disc_outras,in_disc_port_segunda_lingua,in_disc_profissionalizante,in_disc_pedagogicas,in_disc_matematica,in_disc_quimica,in_disc_sociologia,in_doutorado,in_eja,in_especializacao,in_especial_exclusiva,in_mestrado,in_pos_nenhum,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nu_ano_conclusao_3,nu_ano_conclusao_2,nu_ano_conclusao_1,tp_ensino_medio,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_3,tp_situacao_curso_2,tp_situacao_curso_1,tp_tipo_contratacao,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115196486690,0,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1972,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1993,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1993,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1993,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1993,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1993,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1993,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197007094,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1993,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197229666,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1984,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,115197229666,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1984,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,8,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1978,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1984,NA,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1984,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1984,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1984,NA,8,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1984,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,8,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117626109499,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1978,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117641077802,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1989,NA,8,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,117641077802,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1989,NA,9,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,21,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,10,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,11,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,119858142772,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1973,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,75A506D618BBF6B8C98BF6EBED47C729,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,75A506D618BBF6B8C98BF6EBED47C729,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,75A506D618BBF6B8C98BF6EBED47C729,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,27,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,E057CDA8EF2EC886BFBB9702C1FCD20B,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,41,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,E057CDA8EF2EC886BFBB9702C1FCD20B,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,E057CDA8EF2EC886BFBB9702C1FCD20B,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,EF3F942A5066E4473FC88375E5FEBF04,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,NA,21,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,EF3F942A5066E4473FC88375E5FEBF04,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,NA,26,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,2927408,29,EF3F942A5066E4473FC88375E5FEBF04,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1973,NA,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,NA,NA,115196486690,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,21,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,519,NA,NA,NA,NA,115196486690,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1972,3,25,NA,NA,NA,1,1,2,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1990,3,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1990,3,19,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1990,3,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1990,3,19,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115093756864,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA,NA,1990,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115167291452,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1994,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115167291452,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1994,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115167291452,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1994,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115167291452,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1994,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196300421,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1979,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1984,NA,11,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1984,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1984,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,1984,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,1,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1984,NA,10,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,1,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1984,NA,9,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,0,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1984,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196487238,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,NA,0,0,1,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1984,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1991,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1991,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,1,0,NA,NA,NA,0,0,NA,NA,1991,NA,8,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1991,NA,25,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1991,NA,26,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1991,NA,27,NA,NA,NA,1,1,1,NA,NA
NA,NA,NA,9,NA,NA,999990,NA,NA,578,NA,NA,2927408,29,115196528449,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1991,NA,8,NA,NA,NA,1,1,1,NA,NA
